Loaded fvecs: 2000 vectors of dimension 128 from ./quantile_partitions/sift1m_containment/sift1m_containment_Q3_query.fvecs
Loaded label sets: 2000
Loaded label sets: 1000000
Loaded fvecs: 1000000 vectors of dimension 128 from /root/work/data/vecs/sift1m/sift_base.fvecs
Rebuilding two-tier inverted index for 2385 labelsets...
Found 12 unique labels
Two-tier index configuration:
  Tier 1 (dense): 12 labels (freq >= 891)
  Tier 2 (sparse): 0 labels
  Tier 1 memory: 3.39746e-06 GB
Building Tier 1 dense bitsets...
Building Tier 2 sparse index...
Two-tier index rebuilt successfully!

========== MinHash Configuration ==========
Hash functions: 512
Bits per hash:  2 bits
Signature size: 128 bytes per labelset
LSH bands:      64 bands × 8 hashes/band
Bucket space:   2^16 = 65536 buckets per band
Est. memory:    73.2422 MB for 600K labelsets
===========================================

Loaded ground truth: 2000
Example: first query has 10
497920,575877,359692,330853,375329,32302,298128,234040,972864,709800,
ef,recall,qps,dist_comp,hops
1700,0.9997,210.422,11881,1700.57
1400,0.9999,248.319,10524.7,1400.66
1100,0.9997,310.144,8999.58,1100.8
1000,0.99955,338.284,8444.05,1000.86
900,0.99935,371.913,7860.12,900.918
800,0.99935,413.289,7246.61,801.005
700,0.99915,464.612,6595.13,701.061
600,0.99855,537.167,5901.54,601.168
500,0.9978,637.942,5157.71,501.307
400,0.9964,776.639,4353.59,401.472
300,0.99365,1021.77,3477.05,301.73
250,0.9902,1203.43,3006.15,251.874
200,0.98485,1478.74,2507.07,202.105
180,0.98225,1635.1,2299.08,182.18
160,0.9781,1820.96,2086.51,162.383
140,0.9721,2062.58,1866.7,142.496
120,0.9636,2333.96,1641.25,122.653
100,0.95095,2779.97,1409.21,102.907
90,0.9423,3062.27,1290.9,93.055
80,0.93285,3399.11,1170.78,83.2595
70,0.91685,3820.61,1048,73.455
60,0.89745,4346.73,924.851,63.795
55,0.88555,4677.07,861.925,58.9395
50,0.87255,5077.01,799.511,54.1595
45,0.8553,5544.4,735.994,49.3255
40,0.83745,6095.98,673.057,44.601
35,0.8151,6747.26,607.404,39.7595
30,0.80155,7272.3,569.379,36.96
25,0.80155,7268,569.379,36.96
20,0.80155,7264.94,569.379,36.96
15,0.80155,7266.7,569.379,36.96
10,0.80155,7276.34,569.379,36.96
