Loaded fvecs: 200 vectors of dimension 768 from ./quantile_partitions/tripclick_equality/tripclick_equality_Q4_query.fvecs
Loaded label sets: 200
Loaded label sets: 1055976
Loaded fvecs: 1055976 vectors of dimension 768 from /root/work/data/filterbenchmark/tripclick/tripclick_base.fvecs
Rebuilding two-tier inverted index for 7734 labelsets...
Found 29 unique labels
Two-tier index configuration:
  Tier 1 (dense): 29 labels (freq >= 256)
  Tier 2 (sparse): 0 labels
  Tier 1 memory: 2.61441e-05 GB
Building Tier 1 dense bitsets...
Building Tier 2 sparse index...
Two-tier index rebuilt successfully!
Loaded ground truth: 200
Example: first query has 10
142520,441341,450834,102447,683889,119837,379078,307879,360182,83243,
ef,recall,qps,dist_comp,hops
1700,0.9995,542.221,3382.84,1181.17
1400,0.9995,621.058,3036.11,1076.18
1100,0.9995,729.186,2659.36,971.285
1000,0.9995,776.064,2523.08,923.085
900,0.9995,834.463,2382.51,864.11
800,0.9995,900.811,2234.41,800.54
700,0.999,993.145,2074.66,700.815
600,0.999,1111.85,1901.9,600.9
500,0.998,1283.33,1718.42,501.15
400,0.997,1492.74,1512.56,401.115
300,0.9955,1871.14,1276.06,301.27
250,0.995,2150.66,1141.51,251.36
200,0.993,2526.83,994.14,201.475
180,0.9915,2751.69,930.03,181.61
160,0.9875,3014.76,862.59,161.685
140,0.9845,3345.53,792.085,141.77
120,0.983,3744.72,715.09,121.89
100,0.9775,4288.14,634.485,102.115
90,0.972,4660.88,591.585,92.225
80,0.966,5106.74,545.525,82.185
70,0.9625,5647.61,499.41,72.455
60,0.9585,6323,450.875,62.715
55,0.9555,6773.71,423.915,57.71
50,0.9505,7310.35,395.805,52.735
45,0.9415,7893.45,367.87,47.805
40,0.9315,8480.32,339.765,42.905
35,0.9175,9331.49,310.025,38.06
30,0.904,10441.8,279.92,33.27
25,0.8865,11719.2,249.305,28.51
20,0.861,13469.6,217.835,23.97
15,0.8145,16062.2,182.665,19.16
10,0.746,20564.3,143.88,14.48
